ID,TARGET
2,0.27644571189312245
5,0.3226312880100163
6,0.25278899960858675
7,0.5705943918482356
9,0.19755559276908538
11,0.7706651485370198
12,5.718000904010707e-09
15,0.6462039890384831
16,0.6658820913079453
17,0.4097564035138845
19,0.23035328080054987
21,0.25949205688821586
22,0.5160417984355978
24,0.21349594979044398
27,0.11630254540251118
28,0.3922718524054969
30,0.34427267681044527
33,0.19755559276908538
35,0.21349594979044398
37,0.64025491818379
38,0.23035328080054987
40,0.8254748148387029
41,0.5585909348117407
44,0.17083093028402355
46,0.6384138884805562
47,0.47943546072496795
48,0.19755559276908538
50,0.2095432389194706
52,0.7485149107007731
53,0.5585909348117407
55,0.5825153925470237
57,0.19755559276908538
58,0.5524105390530024
59,0.5585909348117407
62,0.2667856838016343
63,0.21349594979044398
64,0.23912435593488812
65,0.27173019340655846
67,0.22181013997910679
69,0.4097564035138845
70,0.19755559276908538
71,0.92423899999819
72,0.25278899960858675
73,0.19755559276908538
76,0.2591118401360959
78,0.6413636835536031
79,0.5877668240912979
81,0.25278899960858675
85,0.2261782215846956
86,0.19755559276908538
89,0.23912435593488812
94,0.594340730385399
96,0.19755559276908538
97,0.32257272940787596
98,0.19755559276908538
99,0.5705943918482356
100,0.8455848164127759
103,0.7047981123913843
104,0.19755559276908538
108,0.39800040440938156
110,0.2095432389194706
112,0.3837057812257964
114,0.5585909348117407
116,0.6593691481815409
117,0.08966940504993207
119,0.4618818349402408
120,0.15866700393467875
121,0.20156975304756933
123,0.5431586203956077
124,0.23912435593488812
126,0.19755559276908538
128,0.22181013997910679
129,0.5642971851134799
133,0.4549076519344964
138,0.2481217364892089
147,0.5585909348117407
149,0.47403891404723386
158,0.19755559276908538
160,0.20541114185761963
164,0.4335676194350483
167,0.6508701666417785
168,0.4614865653215315
174,0.19360198876485377
181,0.64025491818379
185,0.27173019340655846
187,0.19755559276908538
189,0.34970362182337145
190,0.338681933824415
194,0.2965140141981826
197,0.8919423755480788
198,0.5705943918482356
201,0.8069902892819062
205,0.051266225168330896
208,0.3634786120902264
211,0.2261782215846956
216,0.6060576358872528
219,0.7056659302714022
223,0.22181013997910679
224,0.7047981123913843
226,0.5585909348117407
229,0.22181013997910679
230,0.6459612618512101
237,0.4942118613642544
238,0.5886139257314377
240,0.4097564035138845
243,0.20156975304756933
245,0.8637600472481228
246,0.8900286396001776
247,0.2938027379816448
248,0.2814463253896733
249,0.19755559276908538
250,0.7955263107564523
251,0.19755559276908538
255,0.7502536657517084
256,0.49163245215802354
257,0.4914091006608904
260,0.8488377039978423
261,0.25278899960858675
263,0.678936467397069
264,0.694537819084134
267,0.08312322807613645
268,0.2964003217776793
272,0.34680849008951026
274,0.4191019795630086
275,0.19755559276908538
277,0.7047981123913843
278,0.714855260434714
280,0.21450593566003592
281,0.413061535486234
282,0.6809512353293689
283,0.21349594979044398
284,0.5792167652779323
286,0.5647778374979993
290,0.09746011824243335
291,0.2481217364892089
293,0.5825153925470237
295,0.43203451721990027
297,0.20156975304756933
298,0.6404376761506337
300,0.3432766099572457
304,0.26243063712240305
305,0.19942626716288553
308,0.20541114185761963
309,0.20541114185761963
310,0.25278899960858675
312,0.2481217364892089
313,0.6734340384547328
315,2.718460086887272e-06
317,0.3667045626928536
318,0.5767405336790038
321,0.2914262075877765
323,0.4832520955624995
325,0.32783249844501366
326,0.5585909348117407
327,0.21349594979044398
328,0.9638300868002578
329,0.23483883101860792
330,0.2095432389194706
331,0.407047146645087
334,0.5682714570772682
335,0.377016158710616
336,0.6231117130686821
337,0.0456630480091638
338,0.5705943918482356
339,0.5585909348117407
341,0.6614600886703689
343,1.2411392823581865e-20
346,0.25278899960858675
348,0.19755559276908538
350,0.44897088798718376
351,0.25278899960858675
352,0.5585909348117407
357,0.4335676194350483
358,0.21349594979044398
360,0.26212340488863917
361,0.5585909348117407
364,0.4579114009979534
365,0.5999158401135615
366,0.27644571189312245
367,0.33279337381968144
368,0.26212340488863917
370,0.19755559276908538
372,0.15225655184563555
376,0.19755559276908538
377,0.25949205688821586
379,0.23587119720241115
380,0.5585909348117407
381,0.4858295554645669
385,0.2261782215846956
386,0.23912435593488812
389,0.3693125452970282
391,0.3443331723964168
392,0.2095432389194706
393,0.21349594979044398
395,0.2621752367669629
396,0.21774611457521328
397,0.19755559276908538
398,0.47429890833856475
399,0.24372661465716772
400,0.26212340488863917
401,0.14974999046709472
403,0.05369399596505988
405,0.407047146645087
406,0.23035328080054987
409,0.5585909348117407
411,0.6994322793322428
413,0.25278899960858675
418,0.051266225168330896
419,0.5705943918482356
422,0.5585909348117407
424,0.8254748148387029
425,0.8259469844094873
427,0.19755559276908538
430,0.19755559276908538
431,0.5585909348117407
434,0.5585909348117407
435,0.23912435593488812
437,0.6516036153685221
438,0.021944305556592866
439,0.8518537349965811
442,0.21349594979044398
446,0.21349594979044398
450,0.431034989936398
451,0.5585909348117407
452,0.23035328080054987
454,0.19755559276908538
455,0.06753986096255275
463,0.5825153925470237
464,0.21349594979044398
465,0.19755559276908538
467,0.6894865133422737
468,0.40726285884578445
470,0.4914091006608904
472,0.635725049418438
473,0.5705943918482356
475,0.39342081823238645
476,0.25949205688821586
479,0.5585909348117407
481,0.2324445584356043
483,0.2667856838016343
484,0.38770484673635364
486,0.2964003217776793
487,0.19755559276908538
491,0.23035328080054987
494,0.20541114185761963
495,0.3173575054443073
497,0.3013667975879677
498,0.39391016369082554
499,0.21349594979044398
503,0.5585909348117407
504,0.30247038444908364
505,0.25949205688821586
506,0.01840975088699834
507,0.3780537678783343
508,0.8071148590134636
509,0.5825153925470237
510,0.2704133932060071
511,0.9074056213797355
512,0.407047146645087
516,0.25278899960858675
518,0.23912435593488812
519,0.6570475244917909
520,0.05682796578767796
521,0.19755559276908538
522,0.07774059370901179
524,0.8033548812252669
525,0.38388323542441016
526,0.19755559276908538
528,0.5585909348117407
529,0.32257272940787596
531,0.4549076519344964
532,0.7296889240458043
534,0.42494837332945135
536,0.5038394130160428
539,0.4335676194350483
540,0.4489045951639566
541,0.19755559276908538
542,0.594340730385399
545,0.23912435593488812
546,0.19755559276908538
552,0.31199588092823793
556,0.2095432389194706
557,0.19755559276908538
559,0.33333441822618853
562,0.05910042900501797
563,0.09324846284036399
565,0.5098304224666984
569,0.2095432389194706
570,0.576263180557659
574,0.4551292594999553
575,0.25949205688821586
585,0.20541114185761963
589,0.23912435593488812
590,0.4229984871804708
592,0.5705943918482356
593,0.3553785335485409
594,0.7131321454973119
595,0.5585909348117407
597,0.31398138115042545
601,0.25278899960858675
603,0.21349594979044398
604,0.20156975304756933
605,0.2481217364892089
607,0.19755559276908538
608,0.5490997451433667
610,0.5705943918482356
612,0.8716259159214725
613,0.30668414376217684
615,0.3173575054443073
616,0.8579116967931704
617,0.23035328080054987
619,0.2481217364892089
620,0.7392118488789089
621,0.19755559276908538
624,0.4732338486367362
625,0.12823096341317136
628,0.2095432389194706
629,0.9278745996700224
630,0.23912435593488812
632,0.9010251498369939
634,0.19755559276908538
637,0.6003850253068456
638,0.6872472546400125
642,0.2573431552984555
643,0.4721333145421922
644,0.482011552254758
646,0.19755559276908538
655,0.7825983868319145
660,0.5705943918482356
664,0.4854201886351689
665,0.36088825324523244
666,0.19755559276908538
670,0.8665568918123471
671,0.7619208562280837
672,0.15671558555245324
675,0.19755559276908538
676,0.23912435593488812
677,0.5585909348117407
678,0.34990687790788466
680,0.19755559276908538
683,0.7575949326263854
684,0.5825153925470237
685,0.2964003217776793
691,0.3955304598995804
693,0.19755559276908538
696,0.25278899960858675
698,4.136459400578933e-06
699,0.5585909348117407
700,0.676656806636286
703,0.2914262075877765
704,0.5623816184815749
705,0.21349594979044398
707,0.7199500012102541
709,0.5823223943837187
711,0.8391007292024709
713,0.5585909348117407
716,0.19755559276908538
719,0.19755559276908538
721,0.20541114185761963
722,0.2667856838016343
723,0.23645371879933832
724,0.20541114185761963
727,0.19755559276908538
728,0.5705943918482356
729,0.25949205688821586
733,0.5585909348117407
736,0.29765407622534285
739,0.2667856838016343
742,0.8391007292024709
743,0.5550269032268912
744,0.1278258478981121
745,0.7955263107564523
747,0.09746011824243335
749,0.3548207522066029
750,0.22181013997910679
751,0.5670521600067249
752,0.26435012537472796
755,0.21349594979044398
756,0.19755559276908538
762,0.23035328080054987
